datetime_utc,ground_station,range_rate
2020-01-01 12:43:00,Svalbard,-3390.0388310150206
2020-01-01 12:43:30,Svalbard,-2943.454354065278
2020-01-01 12:44:00,Svalbard,-2432.7327812298236
2020-01-01 12:44:30,Svalbard,-1864.201307403082
2020-01-01 12:45:00,Svalbard,-1235.3032937598816
2020-01-01 12:45:30,Svalbard,-598.3213862439159
2020-01-01 12:46:00,Svalbard,50.78499298940026
2020-01-01 12:46:30,Svalbard,733.6149211462433
2020-01-01 12:47:00,Svalbard,1379.0203352289222
2020-01-01 12:47:30,Svalbard,1958.3390121630025
2020-01-01 12:48:00,Svalbard,2527.9103006885275
2020-01-01 12:48:30,Svalbard,3018.52246758643
2020-01-01 12:49:00,Svalbard,3471.672938033814
2020-01-01 12:49:30,Svalbard,3861.9843168717607
2020-01-01 13:14:00,Australia,-7064.266314267846
2020-01-01 13:14:30,Australia,-7061.0506759013815
2020-01-01 13:15:00,Australia,-7023.713084845529
2020-01-01 13:15:30,Australia,-6987.880111936541
2020-01-01 13:16:00,Australia,-6909.567057782057
2020-01-01 13:16:30,Australia,-6787.363081804339
2020-01-01 13:17:00,Australia,-6613.876529819606
2020-01-01 13:17:30,Australia,-6266.851864833333
2020-01-01 13:18:00,Australia,-5751.227177400153
2020-01-01 13:18:30,Australia,-4752.4440072098605
2020-01-01 13:19:00,Australia,-3043.5640502475862
2020-01-01 13:19:30,Australia,-406.79712136927947
2020-01-01 13:20:00,Australia,2380.1083938566626
2020-01-01 13:20:30,Australia,4383.239244272553
2020-01-01 13:21:00,Australia,5543.211897561222
2020-01-01 13:21:30,Australia,6151.116871171203
2020-01-01 13:22:00,Australia,6511.7317539059795
2020-01-01 13:22:30,Australia,6714.2013641601925
2020-01-01 13:23:00,Australia,6866.75340317403
2020-01-01 13:23:30,Australia,6963.552631797776
2020-01-01 13:24:00,Australia,6997.702310410602
2020-01-01 13:24:30,Australia,7035.70227146666
2020-01-01 13:25:00,Australia,7055.755168273875
2020-01-01 13:25:30,Australia,7062.202066172546
2020-01-01 13:34:00,Antarctica,-6218.068885927985
2020-01-01 13:34:30,Antarctica,-6102.783552246765
2020-01-01 13:35:00,Antarctica,-5938.025627782539
2020-01-01 13:35:30,Antarctica,-5718.661622055161
2020-01-01 13:36:00,Antarctica,-5461.7277964725945
2020-01-01 13:36:30,Antarctica,-5095.802497930364
2020-01-01 13:37:00,Antarctica,-4629.692753375483
2020-01-01 13:37:30,Antarctica,-4033.855558821251
2020-01-01 13:38:00,Antarctica,-3268.124015153382
2020-01-01 13:38:30,Antarctica,-2316.808838068903
2020-01-01 13:39:00,Antarctica,-1198.6343903853856
2020-01-01 13:39:30,Antarctica,-33.67938848705347
2020-01-01 13:40:00,Antarctica,1160.047214555175
2020-01-01 13:40:30,Antarctica,2252.516928448658
2020-01-01 13:41:00,Antarctica,3212.7597918481247
2020-01-01 13:41:30,Antarctica,3976.8684508044903
2020-01-01 13:42:00,Antarctica,4594.921662365507
2020-01-01 13:42:30,Antarctica,5069.171580007055
2020-01-01 13:43:00,Antarctica,5441.732775945781
