datetime_utc,ground_station,range_rate
2020-01-01 17:32:00,Svalbard,-4651.90554430557
2020-01-01 17:32:30,Svalbard,-4295.560302739521
2020-01-01 17:33:00,Svalbard,-3870.094128004549
2020-01-01 17:33:30,Svalbard,-3367.72987428573
2020-01-01 17:34:00,Svalbard,-2783.87152336112
2020-01-01 17:34:30,Svalbard,-2119.7056674463
2020-01-01 17:35:00,Svalbard,-1384.76588670353
2020-01-01 17:35:30,Svalbard,-598.2643501617507
2020-01-01 17:36:00,Svalbard,212.10823869366442
2020-01-01 17:36:30,Svalbard,1014.3267849476506
2020-01-01 17:37:00,Svalbard,1777.9003585506343
2020-01-01 17:37:30,Svalbard,2479.1124019433987
2020-01-01 17:38:00,Svalbard,3103.7057113481987
2020-01-01 17:38:30,Svalbard,3646.6584311069955
2020-01-01 17:39:00,Svalbard,4110.051392100339
