datetime_utc,x,y,z,vx,vy,vz
2020-01-01 03:20:00,857045.7609700321,-2103022.599988598,6530447.17363028,-460.5358430312779,-7286.425996546608,-2291.120963620383
2020-01-01 03:21:00,825692.881788833,-2535240.3045666288,6378934.827368143,-583.9392057549821,-7115.477486416389,-2757.4923675422997
2020-01-01 03:22:00,787055.4901176774,-2956244.750740822,6199783.163480011,-703.2206540273658,-6912.781558799802,-3212.105924383078
2020-01-01 03:23:00,741404.5271727022,-3364156.3980193157,5993756.155887259,-817.5936594266398,-6679.217673448107,-3652.999039764402
2020-01-01 03:24:00,689057.412938793,-3757153.0345631232,5761734.645580703,-926.299859102087,-6415.802269804348,-4078.2628507985173
2020-01-01 03:25:00,630376.2564471557,-4133478.0347640957,5504713.104097337,-1028.6131521683183,-6123.685333477344,-4486.049340686167
2020-01-01 03:26:00,565765.6402979547,-4491447.624788869,5223794.781336489,-1123.843764745196,-5804.147588161083,-4874.578460520629
2020-01-01 03:27:00,495670.151710714,-4829457.844671831,4920186.253169852,-1211.3423648393916,-5458.597380552965,-5242.14561777959
2020-01-01 03:28:00,420571.80808075005,-5145991.900991891,4595192.384300296,-1290.504275624051,-5088.566323404693,-5587.129890986267
2020-01-01 03:29:00,340987.50061085075,-5439628.609140483,4250212.7218240835,-1360.773802988493,-4695.702760061672,-5908.003330020837
2020-01-01 03:30:00,257466.50771343615,-5709052.299682553,3886739.9537138054,-1421.648609267605,-4281.762291606986,-6203.341488490959
2020-01-01 03:31:00,170586.3617172353,-5953054.361241593,3506347.499400404,-1472.6823582172506,-3848.601807191895,-6471.827442576303
2020-01-01 03:32:00,80949.25040264195,-6170538.946465126,3110681.869290149,-1513.4874687161835,-3398.1720558274073,-6712.257168512832
2020-01-01 03:33:00,-10820.975492015015,-6360529.852180825,2701459.4441944524,-1543.737997047401,-2932.507507003421,-6923.547487010441
2020-01-01 03:34:00,-104082.85989127494,-6522175.995983867,2280457.946279252,-1563.1721216107674,-2453.7182809416017,-7104.741233258951
2020-01-01 03:35:00,-198181.29042134294,-6654755.916773075,1849508.7335003223,-1571.5943686826204,-1963.9807049632273,-7255.013000643418
2020-01-01 03:36:00,-292451.4649199601,-6757680.374683377,1410488.6101312584,-1568.877313791958,-1465.5270750523885,-7373.674438202025
2020-01-01 03:37:00,-386222.9041655231,-6830494.121129509,965311.3172075155,-1554.9627743023457,-960.6346458066856,-7460.17885182374
2020-01-01 03:38:00,-478823.5770393256,-6872877.907584465,515918.86670914607,-1529.862509361212,-451.6138710014183,-7514.124859183194
