datetime_utc,x,y,z,vx,vy,vz
2020-01-01 02:11:00,3430897.324208365,5107966.405472742,-3136114.9945372622,-998.8972127742397,-3454.7298765229893,-6696.087507482333
2020-01-01 02:12:00,3363788.252813952,4889471.8937086025,-3534492.048358289,-1245.5794832300528,-3816.661694688468,-6452.288705755826
2020-01-01 02:13:00,3281466.195555645,4649020.922719049,-3913451.5814494044,-1485.8961755866508,-4163.458234268423,-6182.368578832441
2020-01-01 02:14:00,3185094.6387626496,4389438.937492978,-4275101.616351288,-1720.5233241419344,-4492.066649072,-5885.21529852048
2020-01-01 02:15:00,3074189.3574054074,4111610.3032318424,-4617279.196751999,-1945.8593839474304,-4799.356018942375,-5561.395499007645
2020-01-01 02:16:00,2951823.011032613,3813444.5344423675,-4940491.655013887,-2164.1697719168683,-5086.397813886359,-5213.438364852613
2020-01-01 02:17:00,2816147.179355741,3498544.1513935514,-5244454.156855426,-2375.068102829933,-5350.792068063,-4841.4225718290345
2020-01-01 02:18:00,2666389.8103964874,3170381.666261651,-5524272.963158743,-2573.7868132970784,-5594.577143499735,-4451.141647523755
2020-01-01 02:19:00,2505551.7749366728,2829028.218768793,-5778523.472315267,-2761.261267456364,-5812.4424391829725,-4038.2539533616346
2020-01-01 02:20:00,2332887.193681926,2473914.00322716,-6006687.570454203,-2935.9081275613144,-6004.296635004128,-3612.642105359727
2020-01-01 02:21:00,2154136.101915444,2109553.4632284134,-6209675.535147177,-3099.4974256086193,-6170.575445562715,-3168.6392487897397
2020-01-01 02:22:00,1963737.7011484865,1735960.2914618037,-6387227.690986746,-3246.5638678859746,-6310.026505236242,-2712.04857865904
2020-01-01 02:23:00,1765815.0707616266,1353662.5074661216,-6535441.584294786,-3385.034402597388,-6417.148434099166,-2243.5129617409143
2020-01-01 02:24:00,1559056.1606319004,965186.9441482539,-6655843.716179803,-3502.1088711279335,-6503.974850864303,-1763.2859693535884
2020-01-01 02:25:00,1343478.8753016344,572568.5937335574,-6747680.101079961,-3605.2079624955963,-6559.611582500466,-1279.2937230295925
2020-01-01 02:26:00,1125161.3770187937,178806.58339294736,-6809058.217600819,-3695.7682614918217,-6588.485010181222,-786.6561071565895
2020-01-01 02:27:00,901397.6574770897,-216853.29332546558,-6841873.864363188,-3770.6088881217293,-6584.879221590899,-290.8384917040232
2020-01-01 02:28:00,672458.4107939085,-611581.6917474255,-6845682.286114973,-3828.36853386901,-6557.738930418516,204.05591353887434
2020-01-01 02:29:00,442947.3092414696,-1004413.2699627749,-6819305.097115583,-3868.671732580289,-6498.431218942719,698.7844314599232
2020-01-01 02:30:00,209652.81361047385,-1391683.2661556462,-6761198.552896761,-3890.195176966302,-6412.722866329813,1191.011960244906
2020-01-01 02:31:00,-24114.705278106972,-1771627.7341464572,-6673189.126345992,-3896.7908337470667,-6296.747284964599,1677.8634679922259
2020-01-01 02:32:00,-258514.76335586212,-2144986.1709667384,-6560055.227130338,-3887.45969588889,-6156.134963309262,2157.9638248352376
2020-01-01 02:33:00,-490670.1852582423,-2509119.6993640508,-6416543.243184127,-3859.0747840179856,-5987.118637237454,2627.060113372622
2020-01-01 02:34:00,-719307.7540193083,-2862850.535329347,-6245347.671195243,-3817.3294609451573,-5793.880507166582,3087.3893854079583
2020-01-01 02:35:00,-949435.3221679514,-3204840.760791905,-6047657.904938491,-3754.087142549206,-5573.163394375398,3530.1121822934347
2020-01-01 02:36:00,-1171028.5284962598,-3530512.198933132,-5820891.698386692,-3680.4363429075097,-5330.42431071882,3963.0952854325265
2020-01-01 02:37:00,-1388821.0653231116,-3843962.59729899,-5570860.79088223,-3588.3564170389986,-5063.4968325710015,4376.709588871133
2020-01-01 02:38:00,-1601209.7665671147,-4140719.5847079703,-5297879.87699684,-3478.2702884700348,-4773.210349795323,4769.822789310816
2020-01-01 02:39:00,-1808999.072150415,-4414881.22291543,-4999809.473321923,-3355.763716767949,-4467.787966445179,5141.155824050582
2020-01-01 02:40:00,-2004226.883023228,-4674112.128932231,-4679280.892885786,-3217.030786556253,-4136.832388915222,5494.0134890699865
2020-01-01 02:41:00,-2193231.219395587,-4913907.528330319,-4339980.015372281,-3065.077038402314,-3789.0644268188407,5820.54255559453
2020-01-01 02:42:00,-2370960.0438683033,-5129436.445560717,-3981281.9342872244,-2900.692767627715,-3426.2288684308774,6123.685992275335
2020-01-01 02:43:00,-2540606.765320268,-5323664.2211966915,-3606393.3911156487,-2723.0846483274613,-3048.7416171613077,6396.088662694887
2020-01-01 02:44:00,-2697471.072430591,-5493003.293443014,-3214258.012887582,-2532.7807017931177,-2657.3029936792464,6644.227807654418
2020-01-01 02:45:00,-2843206.544777646,-5641157.189324415,-2808104.213406074,-2333.8228787176713,-2254.583406401693,6863.293362814282
2020-01-01 02:46:00,-2978669.833427266,-5765775.726769064,-2391672.157037951,-2123.92500223577,-1839.6574142021627,7051.763188421527
2020-01-01 02:47:00,-3099209.886532232,-5863524.77271875,-1964288.3961929993,-1902.273306614251,-1420.0876933252323,7212.2262254888055
2020-01-01 02:48:00,-3207105.3263739077,-5935250.673920831,-1526938.87192787,-1676.027604090215,-994.0570418635594,7335.015259800914
2020-01-01 02:49:00,-3300462.2942472193,-5981698.051494794,-1079828.6019372132,-1439.335316398453,-560.7356833711287,7430.960317373222
2020-01-01 02:50:00,-3378792.7929812097,-6001441.616571647,-636635.2112552355,-1196.8327016685694,-128.0423934772294,7495.219336128414
2020-01-01 02:51:00,-3442104.1570459437,-5997652.781622863,-185132.9443116521,-949.0561758140931,304.63129360153215,7526.025089853319
2020-01-01 02:52:00,-3493269.585731208,-5966206.593422275,266921.6301021106,-700.3836776535907,739.3830608591826,7520.873222318505
2020-01-01 02:53:00,-3527796.3163266834,-5909371.446966835,716632.8334705727,-444.5719144507168,1167.3376091989714,7485.79893881901
2020-01-01 02:54:00,-3545625.7396245017,-5827269.201174119,1163968.6742534842,-188.6896749426397,1590.8678065150996,7417.871276314096
2020-01-01 02:55:00,-3550742.916636863,-5716958.108188854,1607572.0100084613,65.78977519545269,2011.2585063293784,7317.4100479382205
2020-01-01 02:56:00,-3538049.5664208597,-5582825.076550916,2040189.9635963389,322.7154718447635,2418.645479200315,7184.110821533017
2020-01-01 02:57:00,-3510168.0236407802,-5427104.633776022,2468765.8667314816,578.1908939716983,2817.358457204077,7020.385829586891
2020-01-01 02:58:00,-3468904.8406978925,-5247271.830168985,2882131.699816833,829.2938756517615,3202.7971927920967,6827.709925638973
2020-01-01 02:59:00,-3410238.3905234872,-5044143.976538534,3285454.591392115,1080.0522718247155,3574.594793402577,6604.383742686624
2020-01-01 03:00:00,-3339358.049029044,-4818710.740609794,3675532.864160458,1323.6260944332566,3929.4677722028096,6352.614269951494
2020-01-01 03:01:00,-3253334.748344794,-4573183.136370026,4047604.1254403023,1561.3604897202385,4267.7136845534205,6073.030590282814
