datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 07:59:30,Svalbard,117.38067826754654,32.93428989324344
2020-01-01 08:00:00,Svalbard,107.5562601544398,29.32479505875743
2020-01-01 08:00:30,Svalbard,99.5636006224538,28.10147157805203
2020-01-01 08:01:00,Svalbard,94.15186268225301,23.41985048549251
2020-01-01 08:01:30,Svalbard,89.29359587502861,21.60603728772677
2020-01-01 08:02:00,Svalbard,87.62047070993434,18.73522782751897
2020-01-01 08:02:30,Svalbard,83.42768883382601,17.46492217652866
2020-01-01 08:03:00,Svalbard,81.03262173123323,15.732783539205828
2020-01-01 08:03:30,Svalbard,79.40123532287232,12.77944273496999
2020-01-01 08:04:00,Svalbard,77.82588781327073,11.069243126236247
2020-01-01 09:28:30,Svalbard,-147.1989507715843,-7.609318360754009
2020-01-01 09:29:00,Svalbard,-150.04522283747934,-4.5395032657981575
2020-01-01 09:29:30,Svalbard,-152.95840001118364,-2.8675288211803363
2020-01-01 09:30:00,Svalbard,-156.20880742291718,-0.6951188735337284
2020-01-01 09:30:30,Svalbard,-160.18676681461318,3.1505597981257507
2020-01-01 09:31:00,Svalbard,-164.54048433590185,5.806421669690504
2020-01-01 09:31:30,Svalbard,-170.37955716282303,8.631988886857217
2020-01-01 09:32:00,Svalbard,-177.15442547301657,12.563726948777166
2020-01-01 09:32:30,Svalbard,175.02413705620776,15.101479630671099
2020-01-01 09:33:00,Svalbard,165.9940792227415,18.503320302858555
2020-01-01 09:33:30,Svalbard,157.4379774153769,21.041332389279372
2020-01-01 09:34:00,Svalbard,147.09501152322915,23.082765809607128
2020-01-01 09:34:30,Svalbard,137.58364328275297,23.51113082639924
2020-01-01 09:35:00,Svalbard,129.54047415652178,23.203000232340475
2020-01-01 09:35:30,Svalbard,120.78710556717844,21.823125153280458
2020-01-01 09:36:00,Svalbard,113.9927351989479,20.86136282848365
2020-01-01 09:36:30,Svalbard,108.45675822011435,20.071347637492565
2020-01-01 09:37:00,Svalbard,103.69462372549681,18.298773160009148
2020-01-01 09:37:30,Svalbard,99.8168071579256,16.118964056417717
2020-01-01 09:38:00,Svalbard,94.88725238917745,15.26292273774019
2020-01-01 09:38:30,Svalbard,92.35324266340211,12.815505734556842
2020-01-01 10:25:00,Antarctica,-15.30536966672618,-16.99157701931701
2020-01-01 10:25:30,Antarctica,-19.45666737139147,-16.212854554192095
2020-01-01 10:26:00,Antarctica,-25.32461651463156,-16.4349411360804
2020-01-01 10:26:30,Antarctica,-30.59934607847375,-15.615323399901328
2020-01-01 10:27:00,Antarctica,-35.33977877527883,-14.775155988703334
2020-01-01 10:27:30,Antarctica,-40.89966817287915,-13.833199124992323
2020-01-01 10:28:00,Antarctica,-45.47535979181147,-12.604911152621234
2020-01-01 10:28:30,Antarctica,-49.557668468501774,-10.877056762801622
2020-01-01 11:05:00,Svalbard,-158.33858173608877,-1.4649454385229783
2020-01-01 11:05:30,Svalbard,-162.44178868523713,0.4015006744899324
