datetime_utc,ground_station,range_rate
2020-01-01 09:29:30,Svalbard,-4724.903374684488
2020-01-01 09:30:00,Svalbard,-4185.346257904643
2020-01-01 09:30:30,Svalbard,-3567.047406419485
2020-01-01 09:31:00,Svalbard,-2743.2799839266354
2020-01-01 09:31:30,Svalbard,-1817.5236442235246
2020-01-01 09:32:00,Svalbard,-759.6939574037565
2020-01-01 09:32:30,Svalbard,351.81697114320775
2020-01-01 09:33:00,Svalbard,1433.8220818843185
2020-01-01 09:33:30,Svalbard,2426.4027229966146
2020-01-01 09:34:00,Svalbard,3285.147303609774
2020-01-01 09:34:30,Svalbard,3977.645984529785
2020-01-01 09:35:00,Svalbard,4556.823312446836
2020-01-01 09:35:30,Svalbard,4991.015976862077
2020-01-01 09:36:00,Svalbard,5344.42541745535
2020-01-01 09:36:30,Svalbard,5604.0826474739115
2020-01-01 09:37:00,Svalbard,5813.3884565942835
2020-01-01 09:37:30,Svalbard,5980.926756307433
2020-01-01 09:38:00,Svalbard,6142.438532076871
2020-01-01 10:24:30,Antarctica,-1128.063955409906
2020-01-01 10:25:00,Antarctica,-576.3325442207705
2020-01-01 10:25:30,Antarctica,-18.120241260646036
2020-01-01 10:26:00,Antarctica,533.8014698871253
2020-01-01 10:26:30,Antarctica,1085.7065690602965
2020-01-01 10:27:00,Antarctica,1591.6916699797275
2020-01-01 10:27:30,Antarctica,2076.217798544278
2020-01-01 11:04:00,Svalbard,-4767.322571904527
2020-01-01 11:04:30,Svalbard,-4471.119094996233
2020-01-01 11:05:00,Svalbard,-4052.3093788704887
2020-01-01 11:05:30,Svalbard,-3581.027869969011
2020-01-01 11:06:00,Svalbard,-3050.10693678773
2020-01-01 11:06:30,Svalbard,-2404.1021577583765
2020-01-01 11:07:00,Svalbard,-1719.2358375236465
2020-01-01 11:07:30,Svalbard,-949.6662583016135
2020-01-01 11:08:00,Svalbard,-146.83779664104588
2020-01-01 11:08:30,Svalbard,652.9574109730197
2020-01-01 11:09:00,Svalbard,1419.8674894618025
2020-01-01 11:09:30,Svalbard,2152.066197332756
2020-01-01 11:10:00,Svalbard,2808.424579771362
2020-01-01 11:10:30,Svalbard,3378.7785998044833
2020-01-01 11:11:00,Svalbard,3897.269580823916
2020-01-01 11:11:30,Svalbard,4305.223162156182
2020-01-01 11:12:00,Svalbard,4671.033785127172
2020-01-01 11:12:30,Svalbard,4967.177627405602
2020-01-01 11:13:00,Svalbard,5186.07740087934
2020-01-01 11:41:30,Australia,-3601.0514247975775
2020-01-01 11:42:00,Australia,-3086.0127777637413
2020-01-01 11:42:30,Australia,-2504.32254492663
2020-01-01 11:43:00,Australia,-1860.7180091137989
2020-01-01 11:43:30,Australia,-1159.3477068558193
2020-01-01 11:44:00,Australia,-426.0911245683828
2020-01-01 11:44:30,Australia,349.1038969922509
2020-01-01 11:45:00,Australia,1075.5890920843376
2020-01-01 11:45:30,Australia,1780.9796054788264
2020-01-01 11:46:00,Australia,2445.784055416433
2020-01-01 11:46:30,Australia,3032.7149068781287
2020-01-01 11:47:00,Australia,3557.5447888834397
2020-01-01 11:47:30,Australia,4015.7052975592087
2020-01-01 11:48:00,Australia,4403.647890077312
2020-01-01 11:48:30,Australia,4740.006187961295
2020-01-01 11:58:30,Antarctica,-4179.555944906597
2020-01-01 11:59:00,Antarctica,-3751.6246471308623
2020-01-01 11:59:30,Antarctica,-3271.4643830945756
2020-01-01 12:00:00,Antarctica,-2753.495328977942
2020-01-01 12:00:30,Antarctica,-2132.6938864175963
2020-01-01 12:01:00,Antarctica,-1479.8076974400433
