datetime_utc,ground_station,range_rate
2020-01-01 06:25:30,Svalbard,6714.813224671234
2020-01-01 06:26:00,Svalbard,6842.742139839367
2020-01-01 06:26:30,Svalbard,6924.528865601891
2020-01-01 06:27:00,Svalbard,6976.501160400039
2020-01-01 06:27:30,Svalbard,7008.200766048231
2020-01-01 06:28:00,Svalbard,7025.457071477864
2020-01-01 06:28:30,Svalbard,7031.97484625001
2020-01-01 06:29:00,Svalbard,7030.191886289813
2020-01-01 07:52:00,Svalbard,-6657.265670000914
2020-01-01 07:52:30,Svalbard,-6572.437768915408
2020-01-01 07:53:00,Svalbard,-6453.271421865829
2020-01-01 07:53:30,Svalbard,-6286.006855687407
2020-01-01 07:54:00,Svalbard,-6049.700404389408
2020-01-01 07:54:30,Svalbard,-5712.264653567437
2020-01-01 07:55:00,Svalbard,-5225.216095405272
2020-01-01 07:55:30,Svalbard,-4519.54472178019
2020-01-01 07:56:00,Svalbard,-3512.5041782779376
2020-01-01 07:56:30,Svalbard,-2147.7873229114566
2020-01-01 07:57:00,Svalbard,-481.6054613145711
2020-01-01 07:57:30,Svalbard,1263.4950797694873
2020-01-01 07:58:00,Svalbard,2810.7948135133083
2020-01-01 07:58:30,Svalbard,4011.0773295865174
2020-01-01 07:59:00,Svalbard,4871.246315888966
2020-01-01 07:59:30,Svalbard,5467.810628022108
2020-01-01 08:00:00,Svalbard,5879.60448726113
2020-01-01 08:00:30,Svalbard,6166.1474828068
2020-01-01 08:01:00,Svalbard,6367.799046373702
2020-01-01 08:01:30,Svalbard,6511.004946153125
2020-01-01 08:02:00,Svalbard,6613.049125288229
2020-01-01 08:02:30,Svalbard,6685.358992098967
2020-01-01 08:03:00,Svalbard,6735.623851560742
2020-01-01 09:28:00,Svalbard,-5703.04068995463
2020-01-01 09:28:30,Svalbard,-5452.507370576677
2020-01-01 09:29:00,Svalbard,-5131.768171092452
2020-01-01 09:29:30,Svalbard,-4722.0316453516625
2020-01-01 09:30:00,Svalbard,-4201.783092389306
2020-01-01 09:30:30,Svalbard,-3549.7877749035233
2020-01-01 09:31:00,Svalbard,-2751.6749224529694
2020-01-01 09:31:30,Svalbard,-1810.3232557439637
2020-01-01 09:32:00,Svalbard,-756.3832224025906
2020-01-01 09:32:30,Svalbard,349.658443318053
2020-01-01 09:33:00,Svalbard,1431.0462350973182
2020-01-01 09:33:30,Svalbard,2418.9023444799186
