datetime_utc,ground_station,range
2020-01-01 12:43:00,Svalbard,2272012.224152547
2020-01-01 12:43:30,Svalbard,2229842.8456716235
2020-01-01 12:44:00,Svalbard,2206739.7697177534
2020-01-01 12:44:30,Svalbard,2203734.21635821
2020-01-01 12:45:00,Svalbard,2220130.193093182
2020-01-01 12:45:30,Svalbard,2256857.38270119
2020-01-01 12:46:00,Svalbard,2311508.212307306
2020-01-01 12:46:30,Svalbard,2383467.9025581838
2020-01-01 12:47:00,Svalbard,2471333.0981462575
2020-01-01 12:47:30,Svalbard,2573119.6590148504
2020-01-01 12:48:00,Svalbard,2687029.114891215
2020-01-01 13:12:30,Australia,2397602.888294848
2020-01-01 13:13:00,Australia,2185431.257153925
2020-01-01 13:13:30,Australia,1973605.6389379315
2020-01-01 13:14:00,Australia,1763863.0144736336
2020-01-01 13:14:30,Australia,1556017.0880880824
2020-01-01 13:15:00,Australia,1351785.7036902423
2020-01-01 13:15:30,Australia,1153187.7900312303
2020-01-01 13:16:00,Australia,964121.8674098895
2020-01-01 13:16:30,Australia,791891.5624526708
2020-01-01 13:17:00,Australia,649588.6148596674
2020-01-01 13:17:30,Australia,561259.2053951134
2020-01-01 13:18:00,Australia,553389.9392491253
2020-01-01 13:18:30,Australia,629160.0241819888
2020-01-01 13:19:00,Australia,763533.4475360966
2020-01-01 13:19:30,Australia,931650.1595517907
2020-01-01 13:20:00,Australia,1118348.310379177
2020-01-01 13:20:30,Australia,1315268.2553746786
2020-01-01 13:21:00,Australia,1518325.3962474314
2020-01-01 13:21:30,Australia,1725308.0812888653
2020-01-01 13:22:00,Australia,1934603.222415697
2020-01-01 13:22:30,Australia,2145242.101772337
2020-01-01 13:23:00,Australia,2357082.275203885
2020-01-01 13:23:30,Australia,2569194.653815802
2020-01-01 13:32:30,Antarctica,2588325.0621028077
2020-01-01 13:33:00,Antarctica,2405723.4131735796
2020-01-01 13:33:30,Antarctica,2227891.2198617524
2020-01-01 13:34:00,Antarctica,2056792.4785206981
2020-01-01 13:34:30,Antarctica,1894003.7908786454
2020-01-01 13:35:00,Antarctica,1742454.091601539
2020-01-01 13:35:30,Antarctica,1605271.5316048516
2020-01-01 13:36:00,Antarctica,1486484.5005036895
2020-01-01 13:36:30,Antarctica,1391578.7835881342
2020-01-01 13:37:00,Antarctica,1325096.579378085
2020-01-01 13:37:30,Antarctica,1292032.4581157211
2020-01-01 13:38:00,Antarctica,1294596.652117419
2020-01-01 13:38:30,Antarctica,1332869.0755278007
2020-01-01 13:39:00,Antarctica,1403780.4119676985
2020-01-01 13:39:30,Antarctica,1502740.9860606808
2020-01-01 13:40:00,Antarctica,1624380.7591693657
2020-01-01 13:40:30,Antarctica,1763866.4213863094
2020-01-01 13:41:00,Antarctica,1917499.617387382
2020-01-01 13:41:30,Antarctica,2081771.0190405548
2020-01-01 13:42:00,Argentina,2595436.1373799173
2020-01-01 13:42:30,Antarctica,2432969.8051164616
2020-01-01 13:43:00,Antarctica,2616476.320257284
2020-01-01 13:43:30,Argentina,1967435.7761504627
2020-01-01 13:44:00,Argentina,1760710.8198953301
2020-01-01 13:44:30,Argentina,1556732.3709692576
2020-01-01 13:45:00,Argentina,1357117.8522253789
2020-01-01 13:45:30,Argentina,1164322.3733129343
2020-01-01 13:46:00,Argentina,982455.9131371244
2020-01-01 13:46:30,Argentina,819342.5787185429
2020-01-01 13:47:00,Argentina,687871.6225493706
2020-01-01 13:47:30,Argentina,610369.5865166609
2020-01-01 13:48:00,Argentina,607634.8117106592
2020-01-01 13:48:30,Argentina,680359.61734579
2020-01-01 13:49:00,Argentina,808735.4633092028
2020-01-01 13:49:30,Argentina,969995.747773427
2020-01-01 13:50:00,Argentina,1151291.9155304448
2020-01-01 13:50:30,Argentina,1343644.7006576564
2020-01-01 13:51:00,Argentina,1543138.4760532335
2020-01-01 13:51:30,Argentina,1746903.0020066167
2020-01-01 13:52:00,Argentina,1953890.493548182
2020-01-01 13:52:30,Argentina,2162341.3648389783
2020-01-01 13:53:00,Argentina,2372179.614829569
2020-01-01 13:53:30,Argentina,2582600.570886494
2020-01-01 14:18:00,Svalbard,2603365.6206601993
2020-01-01 14:18:30,Svalbard,2514979.836121747
2020-01-01 14:19:00,Svalbard,2441172.6904970724
2020-01-01 14:19:30,Svalbard,2383656.039688663
2020-01-01 14:20:00,Svalbard,2342970.100453986
2020-01-01 14:20:30,Svalbard,2320689.7193416576
2020-01-01 14:21:00,Svalbard,2317403.6148336786
2020-01-01 14:21:30,Svalbard,2332497.0855245627
2020-01-01 14:22:00,Svalbard,2366150.6197942006
2020-01-01 14:22:30,Svalbard,2417650.4278569818
2020-01-01 14:23:00,Svalbard,2485527.212764652
2020-01-01 14:23:30,Svalbard,2568400.150905816
2020-01-01 14:24:00,Svalbard,2665182.8341581128
2020-01-01 14:51:00,Australia,2604049.2129727565
2020-01-01 14:51:30,Australia,2563346.6452099183
2020-01-01 14:52:00,Australia,2539527.6746030133
2020-01-01 14:52:30,Australia,2532975.099010802
2020-01-01 14:53:00,Australia,2544194.129379352
2020-01-01 14:53:30,Australia,2572721.602676043
2020-01-01 14:54:00,Australia,2617682.1010338697
2020-01-01 15:07:00,Antarctica,2556961.634538584
2020-01-01 15:07:30,Antarctica,2348729.796381775
2020-01-01 15:08:00,Antarctica,2141679.9855048996
2020-01-01 15:08:30,Antarctica,1936023.3535218553
2020-01-01 15:09:00,Antarctica,1732764.4792849852
