datetime_utc,ground_station,range
2020-01-01 15:25:00,Argentina,2536105.846165656
2020-01-01 15:54:30,Svalbard,2491933.408167996
2020-01-01 15:55:00,Svalbard,2398338.7639231705
2020-01-01 15:55:30,Svalbard,2319848.4044685224
2020-01-01 15:56:00,Svalbard,2258131.6571644386
2020-01-01 15:56:30,Svalbard,2214665.8299557418
2020-01-01 15:57:00,Svalbard,2190591.616382495
2020-01-01 15:57:30,Svalbard,2186582.261236518
2020-01-01 15:58:00,Svalbard,2202758.3876202186
2020-01-01 15:58:30,Svalbard,2238672.3293480324
2020-01-01 15:59:00,Svalbard,2293366.5821944904
2020-01-01 15:59:30,Svalbard,2365489.452803873
2020-01-01 16:00:00,Svalbard,2453437.6957496963
2020-01-01 16:00:30,Svalbard,2555495.591485138
2020-01-01 16:01:00,Svalbard,2669949.3619806026
2020-01-01 16:01:30,Svalbard,2795168.1614517127
2020-01-01 16:42:00,Antarctica,2262302.504647334
2020-01-01 16:42:30,Antarctica,2053897.038419409
2020-01-01 16:43:00,Antarctica,1847331.6097951187
2020-01-01 16:43:30,Antarctica,1643571.028103052
2020-01-01 16:44:00,Antarctica,1444074.8416570984
2020-01-01 16:44:30,Antarctica,1251155.7967835409
2020-01-01 16:45:00,Antarctica,1068649.5384417616
2020-01-01 16:45:30,Antarctica,903148.4969292991
2020-01-01 16:46:00,Antarctica,765989.7924148095
2020-01-01 16:46:30,Antarctica,674867.0359451526
2020-01-01 16:47:00,Antarctica,649559.174770367
2020-01-01 16:47:30,Antarctica,697287.4849687509
2020-01-01 16:48:00,Antarctica,805114.5344632595
2020-01-01 16:48:30,Antarctica,952750.4912297771
2020-01-01 16:49:00,Antarctica,1124491.775589831
2020-01-01 16:49:30,Antarctica,1310742.4993904936
2020-01-01 16:50:00,Antarctica,1505958.1740389278
2020-01-01 16:50:30,Antarctica,1706883.4464772085
2020-01-01 16:51:00,Antarctica,1911528.1080744625
2020-01-01 16:51:30,Antarctica,2118617.6745553417
2020-01-01 16:52:00,Antarctica,2327297.772523933
2020-01-01 16:52:30,Antarctica,2536970.3936914303
2020-01-01 16:53:00,Antarctica,2747199.834653439
2020-01-01 17:29:30,Svalbard,2520265.1475668447
2020-01-01 17:30:00,Svalbard,2381033.1464142376
2020-01-01 17:30:30,Svalbard,2252776.226173599
2020-01-01 17:31:00,Svalbard,2137628.8165055607
2020-01-01 17:31:30,Svalbard,2037956.7380189956
2020-01-01 17:32:00,Svalbard,1956250.8701887978
2020-01-01 17:32:30,Svalbard,1894939.2695666447
2020-01-01 17:33:00,Svalbard,1856122.730067945
2020-01-01 17:33:30,Svalbard,1841277.4080893432
2020-01-01 17:34:00,Svalbard,1851006.4793335022
2020-01-01 17:34:30,Svalbard,1884929.4473768177
2020-01-01 17:35:00,Svalbard,1941753.59349988
2020-01-01 17:35:30,Svalbard,2019498.4291082812
