datetime_utc,ground_station,az_deg,el_deg
2020-01-01 12:06:30,Antarctica,72.36262278868045,-0.5536930017418574
2020-01-01 12:11:30,Argentina,108.11484317043498,0.44623798183979485
2020-01-01 12:12:00,Argentina,103.17594985863735,0.8303594222840076
2020-01-01 12:12:30,Argentina,98.1052826226902,1.0659320856025662
2020-01-01 12:13:00,Argentina,92.96419845312079,1.1430606143082793
2020-01-01 12:13:30,Argentina,87.81997629427867,1.0580433962240823
2020-01-01 12:14:00,Argentina,82.74035025589244,0.8139302317932857
2020-01-01 12:14:30,Argentina,77.78795162749955,0.42007511819178767
2020-01-01 12:15:00,Argentina,73.0157532659895,-0.10918554632248442
2020-01-01 12:41:00,Svalbard,-60.44959628689003,0.8199409342211348
2020-01-01 12:41:30,Svalbard,-55.97956573928647,1.822678599644234
2020-01-01 12:42:00,Svalbard,-51.14688481697569,2.735569909537301
2020-01-01 12:42:30,Svalbard,-45.96427771470093,3.5286472920647114
2020-01-01 12:43:00,Svalbard,-40.466323401719976,4.16987383322052
2020-01-01 12:43:30,Svalbard,-34.71232557214237,4.628532986259874
2020-01-01 12:44:00,Svalbard,-28.785438700221594,4.879614557853603
2020-01-01 12:44:30,Svalbard,-22.786936148026186,4.908170537550769
2020-01-01 12:45:00,Svalbard,-16.826072892331187,4.712248311221063
2020-01-01 12:45:30,Svalbard,-11.00782721337992,4.303303264135799
2020-01-01 12:46:00,Svalbard,-5.421792139235942,3.7039251716818797
2020-01-01 12:46:30,Svalbard,-0.13494511990806263,2.9437487151713655
2020-01-01 12:47:00,Svalbard,4.810664934422841,2.0549337449991785
2020-01-01 12:47:30,Svalbard,9.396026117361952,1.0684036239141101
2020-01-01 12:48:00,Svalbard,13.620737486197486,0.01142146595064695
2020-01-01 12:48:30,Svalbard,17.49775113754304,-1.0935036796209172
2020-01-01 13:12:30,Australia,7.840839295581995,1.9589092975819076
2020-01-01 13:13:00,Australia,7.367889311185359,4.173845045070327
2020-01-01 13:13:30,Australia,6.796761154683848,6.657664232849803
2020-01-01 13:14:00,Australia,6.090024410091066,9.504521452822278
2020-01-01 13:14:30,Australia,5.187919100081717,12.855766407795429
2020-01-01 13:15:00,Australia,3.988912101005098,16.930999596238777
2020-01-01 13:15:30,Australia,2.3058662158669074,22.083024733580466
2020-01-01 13:16:00,Australia,-0.24663704524353322,28.89105911606746
2020-01-01 13:16:30,Australia,-4.599972511266697,38.27867877745161
2020-01-01 13:17:00,Australia,-13.629885511928084,51.37119284432197
